title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
X (feat. Future),0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,audio_features,6fwdbPMwP1zVStm8FybmkO,spotify:track:6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,258880,4
Pull Up N Wreck (& Metro Boomin),0.49,0.44,10,-7.76,1,0.353,0.00806,0.00103,0.186,0.091,173.095,audio_features,7DuvVy7JfFgXwWlVzyyPys,spotify:track:7DuvVy7JfFgXwWlVzyyPys,https://api.spotify.com/v1/tracks/7DuvVy7JfFgXwWlVzyyPys,https://api.spotify.com/v1/audio-analysis/7DuvVy7JfFgXwWlVzyyPys,227533,4
King Of My City,0.48,0.679,4,-6.776,0,0.264,0.452,0,0.152,0.29,81.186,audio_features,3o0nkjyy6eZL5lZcEpvJec,spotify:track:3o0nkjyy6eZL5lZcEpvJec,https://api.spotify.com/v1/tracks/3o0nkjyy6eZL5lZcEpvJec,https://api.spotify.com/v1/audio-analysis/3o0nkjyy6eZL5lZcEpvJec,148676,5
Sharing Locations (feat. Lil Baby & Lil Durk),0.681,0.63,1,-5.585,1,0.0385,0.00383,0,0.139,0.183,151.951,audio_features,3J4VKkUpLvomXJbn9ZAypO,spotify:track:3J4VKkUpLvomXJbn9ZAypO,https://api.spotify.com/v1/tracks/3J4VKkUpLvomXJbn9ZAypO,https://api.spotify.com/v1/audio-analysis/3J4VKkUpLvomXJbn9ZAypO,161053,4
Legends,0.594,0.798,4,-5.244,1,0.0844,0.115,0,0.143,0.381,142.049,audio_features,1Knctxx9vGZxpZfF66BIEa,spotify:track:1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/tracks/1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/audio-analysis/1Knctxx9vGZxpZfF66BIEa,191840,4
Camelot,0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.761,175.046,audio_features,4sWuPniHClkInYAnzXAYUF,spotify:track:4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/tracks/4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/audio-analysis/4sWuPniHClkInYAnzXAYUF,148759,4
Wild for the Night (feat. Skrillex & Birdy Nam Nam),0.757,0.848,2,-4.234,1,0.335,0.0481,0,0.121,0.686,139.995,audio_features,2rzBvHM9h36Tpdj7Jdajka,spotify:track:2rzBvHM9h36Tpdj7Jdajka,https://api.spotify.com/v1/tracks/2rzBvHM9h36Tpdj7Jdajka,https://api.spotify.com/v1/audio-analysis/2rzBvHM9h36Tpdj7Jdajka,212640,4
Moonlight (feat. Big Sean),0.681,0.791,1,-6.292,0,0.131,0.62,1.97e-06,0.106,0.755,147.961,audio_features,1QOxaQ0QruusmKZk5G3sot,spotify:track:1QOxaQ0QruusmKZk5G3sot,https://api.spotify.com/v1/tracks/1QOxaQ0QruusmKZk5G3sot,https://api.spotify.com/v1/audio-analysis/1QOxaQ0QruusmKZk5G3sot,210057,4
"Work for It (feat. Big Sean, Gucci Mane & 2 Chainz)",0.8,0.622,1,-5.214,1,0.237,0.278,0.000635,0.148,0.33,153.004,audio_features,3YtGCqleJmp8wg798qLVtM,spotify:track:3YtGCqleJmp8wg798qLVtM,https://api.spotify.com/v1/tracks/3YtGCqleJmp8wg798qLVtM,https://api.spotify.com/v1/audio-analysis/3YtGCqleJmp8wg798qLVtM,290926,4
"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",0.545,0.975,10,-3.193,0,0.454,0.17,0,0.145,0.609,123.906,audio_features,23dwrzeJtEEGl2U4CPWSor,spotify:track:23dwrzeJtEEGl2U4CPWSor,https://api.spotify.com/v1/tracks/23dwrzeJtEEGl2U4CPWSor,https://api.spotify.com/v1/audio-analysis/23dwrzeJtEEGl2U4CPWSor,131674,5
Trap Queen,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,audio_features,2d8JP84HNLKhmd6IYOoupQ,spotify:track:2d8JP84HNLKhmd6IYOoupQ,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ,222093,4
Outro (feat. Lil Snupe & French Montana),0.494,0.664,11,-5.65,1,0.231,0.0195,0,0.109,0.131,127.55,audio_features,0j16JpJCRdWs9qhuuDKodi,spotify:track:0j16JpJCRdWs9qhuuDKodi,https://api.spotify.com/v1/tracks/0j16JpJCRdWs9qhuuDKodi,https://api.spotify.com/v1/audio-analysis/0j16JpJCRdWs9qhuuDKodi,298079,4
Hot (feat. Gunna),0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997,audio_features,5Z8HZM6iQMhhqyPcCGY5g9,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/tracks/5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/audio-analysis/5Z8HZM6iQMhhqyPcCGY5g9,193027,4
Infatuation,0.629,0.608,2,-7.247,0,0.0771,0.0724,0,0.0874,0.413,103.021,audio_features,00I0pcNkN3IOX3fsYbaB4N,spotify:track:00I0pcNkN3IOX3fsYbaB4N,https://api.spotify.com/v1/tracks/00I0pcNkN3IOX3fsYbaB4N,https://api.spotify.com/v1/audio-analysis/00I0pcNkN3IOX3fsYbaB4N,221893,4
Ransom (with Juice WRLD) - Remix,0.684,0.671,2,-6.424,0,0.289,0.0119,0,0.0769,0.45,179.987,audio_features,2WsuSYJNXGKXVYkHPnq2yp,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp,171253,4
No Fear,0.614,0.682,11,-4.117,0,0.102,0.387,0,0.134,0.566,100.202,audio_features,2H881m3JRA8lpuuwaQL6zy,spotify:track:2H881m3JRA8lpuuwaQL6zy,https://api.spotify.com/v1/tracks/2H881m3JRA8lpuuwaQL6zy,https://api.spotify.com/v1/audio-analysis/2H881m3JRA8lpuuwaQL6zy,169853,4
Rider,0.583,0.815,7,-4.257,1,0.0365,0.214,0,0.413,0.451,140.031,audio_features,3usM520kfIRpWNaYOwdnYI,spotify:track:3usM520kfIRpWNaYOwdnYI,https://api.spotify.com/v1/tracks/3usM520kfIRpWNaYOwdnYI,https://api.spotify.com/v1/audio-analysis/3usM520kfIRpWNaYOwdnYI,192094,4
When I Grow Up,0.817,0.814,2,-3.985,1,0.185,0.32,0,0.152,0.247,109.994,audio_features,5rLyYxZNzca00ENADO9m54,spotify:track:5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/tracks/5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/audio-analysis/5rLyYxZNzca00ENADO9m54,196800,4
goosebumps,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
Would You Ever,0.653,0.91,10,-3.36,1,0.0566,0.0079,0,0.318,0.0921,126.047,audio_features,57p8CBvPOxrvyCbn6ttl5r,spotify:track:57p8CBvPOxrvyCbn6ttl5r,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,234286,4
Why Not,0.806,0.934,2,-0.836,1,0.11,0.104,0.00108,0.0618,0.444,128.016,audio_features,6yGQ86UppYULzTCxAWgwVN,spotify:track:6yGQ86UppYULzTCxAWgwVN,https://api.spotify.com/v1/tracks/6yGQ86UppYULzTCxAWgwVN,https://api.spotify.com/v1/audio-analysis/6yGQ86UppYULzTCxAWgwVN,205520,4
Bless Em (Takeoff feat. Travis Scott),0.808,0.907,0,-4.027,0,0.0865,0.0592,0,0.139,0.721,158.994,audio_features,3aaRK3htdVkK2pqOI64FEb,spotify:track:3aaRK3htdVkK2pqOI64FEb,https://api.spotify.com/v1/tracks/3aaRK3htdVkK2pqOI64FEb,https://api.spotify.com/v1/audio-analysis/3aaRK3htdVkK2pqOI64FEb,180447,4
Comportement,0.824,0.222,2,-21.88,1,0.493,0.731,0,0.112,0.783,120.547,audio_features,5PsYEdCrIAWrIpOJuyvZSh,spotify:track:5PsYEdCrIAWrIpOJuyvZSh,https://api.spotify.com/v1/tracks/5PsYEdCrIAWrIpOJuyvZSh,https://api.spotify.com/v1/audio-analysis/5PsYEdCrIAWrIpOJuyvZSh,96606,4
all my friends,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,audio_features,6TaqooOXAEcijL6G1AWS2K,spotify:track:6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/audio-analysis/6TaqooOXAEcijL6G1AWS2K,229747,4
Sneakin’,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,audio_features,4ckuS4Nj4FZ7i3Def3Br8W,spotify:track:4ckuS4Nj4FZ7i3Def3Br8W,https://api.spotify.com/v1/tracks/4ckuS4Nj4FZ7i3Def3Br8W,https://api.spotify.com/v1/audio-analysis/4ckuS4Nj4FZ7i3Def3Br8W,251333,4
Clout (feat. Cardi B),0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,audio_features,59ywHNwwchG4nZJMLyxSzd,spotify:track:59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/tracks/59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/audio-analysis/59ywHNwwchG4nZJMLyxSzd,205803,4
Stay,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
VIBEZ,0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,audio_features,0fySG6A6qLE8IvDpayb5bM,spotify:track:0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/tracks/0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/audio-analysis/0fySG6A6qLE8IvDpayb5bM,144935,4
The Light,0.394,0.17,0,-10.368,1,0.0451,0.889,0,0.105,0.315,130.721,audio_features,2WUVQQAsWvScEdBVilRYaR,spotify:track:2WUVQQAsWvScEdBVilRYaR,https://api.spotify.com/v1/tracks/2WUVQQAsWvScEdBVilRYaR,https://api.spotify.com/v1/audio-analysis/2WUVQQAsWvScEdBVilRYaR,247493,3
Pure Water (with Migos),0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,audio_features,3j84U36KvLeXNDPv4t5pI8,spotify:track:3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,192471,4
sdp interlude,0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,audio_features,4gh0ZnHzaTMT1sDga7Ek0N,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/tracks/4gh0ZnHzaTMT1sDga7Ek0N,https://api.spotify.com/v1/audio-analysis/4gh0ZnHzaTMT1sDga7Ek0N,191623,4
Grindin',0.6,0.716,3,-5.554,0,0.384,0.0491,0,0.109,0.246,180.165,audio_features,3R9j8urSPiBbapNbyuSYkE,spotify:track:3R9j8urSPiBbapNbyuSYkE,https://api.spotify.com/v1/tracks/3R9j8urSPiBbapNbyuSYkE,https://api.spotify.com/v1/audio-analysis/3R9j8urSPiBbapNbyuSYkE,175040,4
I Want It,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,audio_features,47BBI51FKFwOMlIiX6m8ya,spotify:track:47BBI51FKFwOMlIiX6m8ya,https://api.spotify.com/v1/tracks/47BBI51FKFwOMlIiX6m8ya,https://api.spotify.com/v1/audio-analysis/47BBI51FKFwOMlIiX6m8ya,213307,4
YOSEMITE,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,audio_features,7lAK3oHbfEnvUQWosrMMpR,spotify:track:7lAK3oHbfEnvUQWosrMMpR,https://api.spotify.com/v1/tracks/7lAK3oHbfEnvUQWosrMMpR,https://api.spotify.com/v1/audio-analysis/7lAK3oHbfEnvUQWosrMMpR,150043,4
Spiral,0.814,0.659,2,-4.475,1,0.0811,0.00161,0.0254,0.499,0.13,88.521,audio_features,2YMCSqTmBTtcYA8dyUCvbT,spotify:track:2YMCSqTmBTtcYA8dyUCvbT,https://api.spotify.com/v1/tracks/2YMCSqTmBTtcYA8dyUCvbT,https://api.spotify.com/v1/audio-analysis/2YMCSqTmBTtcYA8dyUCvbT,173400,4
THE SCOTTS,0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,audio_features,39Yp9wwQiSRIDOvrVg7mbk,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk,165978,4
South Beach (feat. Quavo & French Montana),0.782,0.808,5,-5.386,1,0.107,0.341,0,0.0671,0.784,150.066,audio_features,6mvXHfwY5pmeV5ipcGGpcQ,spotify:track:6mvXHfwY5pmeV5ipcGGpcQ,https://api.spotify.com/v1/tracks/6mvXHfwY5pmeV5ipcGGpcQ,https://api.spotify.com/v1/audio-analysis/6mvXHfwY5pmeV5ipcGGpcQ,196069,4
Walk It Talk It,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,audio_features,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147,4
Genius (feat. Lil Tjay & Swae Lee),0.723,0.667,2,-7.524,1,0.351,0.256,0,0.261,0.396,143.044,audio_features,0kNYrbMehFxp1eleTwUjkP,spotify:track:0kNYrbMehFxp1eleTwUjkP,https://api.spotify.com/v1/tracks/0kNYrbMehFxp1eleTwUjkP,https://api.spotify.com/v1/audio-analysis/0kNYrbMehFxp1eleTwUjkP,208112,5
"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",0.489,0.878,2,-3.36,1,0.368,0.351,0,0.698,0.775,81.497,audio_features,1eLU27PPFxBhbp1CBjPh9J,spotify:track:1eLU27PPFxBhbp1CBjPh9J,https://api.spotify.com/v1/tracks/1eLU27PPFxBhbp1CBjPh9J,https://api.spotify.com/v1/audio-analysis/1eLU27PPFxBhbp1CBjPh9J,372173,4
What’s Crackin (feat. Takeoff),0.812,0.617,2,-6.853,1,0.338,0.0895,3.29e-06,0.144,0.619,134.771,audio_features,1jbXYNuBFgN0BiNRO2cGov,spotify:track:1jbXYNuBFgN0BiNRO2cGov,https://api.spotify.com/v1/tracks/1jbXYNuBFgN0BiNRO2cGov,https://api.spotify.com/v1/audio-analysis/1jbXYNuBFgN0BiNRO2cGov,177778,5
Congratulations,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
Calling My Spirit,0.91,0.366,1,-9.954,1,0.0941,0.0996,0,0.261,0.74,119.985,audio_features,2MShy1GSSgbmGUxADNIao5,spotify:track:2MShy1GSSgbmGUxADNIao5,https://api.spotify.com/v1/tracks/2MShy1GSSgbmGUxADNIao5,https://api.spotify.com/v1/audio-analysis/2MShy1GSSgbmGUxADNIao5,152000,4
Racks to the Ceiling,0.822,0.687,1,-8.088,1,0.122,0.0212,0,0.142,0.19,126.003,audio_features,3PMhdnpkbi9Q9fNfZU30yX,spotify:track:3PMhdnpkbi9Q9fNfZU30yX,https://api.spotify.com/v1/tracks/3PMhdnpkbi9Q9fNfZU30yX,https://api.spotify.com/v1/audio-analysis/3PMhdnpkbi9Q9fNfZU30yX,168571,4
Rockstar Chainz,0.867,0.517,2,-6.914,1,0.307,0.0116,0,0.31,0.271,143.043,audio_features,0NXeZp31dd0cJ9t8FdKsTg,spotify:track:0NXeZp31dd0cJ9t8FdKsTg,https://api.spotify.com/v1/tracks/0NXeZp31dd0cJ9t8FdKsTg,https://api.spotify.com/v1/audio-analysis/0NXeZp31dd0cJ9t8FdKsTg,181040,4
Jordan Belfort,0.86,0.719,11,-4.325,0,0.33,0.125,0,0.0799,0.496,160.049,audio_features,6qMXubogFdMrvVMJwqATzd,spotify:track:6qMXubogFdMrvVMJwqATzd,https://api.spotify.com/v1/tracks/6qMXubogFdMrvVMJwqATzd,https://api.spotify.com/v1/audio-analysis/6qMXubogFdMrvVMJwqATzd,207912,4
Goosebumps - Remix,0.841,0.593,1,-7.846,1,0.0379,0.418,0,0.124,0.808,124.917,audio_features,5uEYRdEIh9Bo4fpjDd4Na9,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/tracks/5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/audio-analysis/5uEYRdEIh9Bo4fpjDd4Na9,162803,4
Bad Energy,0.654,0.452,7,-6.36,1,0.0439,0.17,0,0.114,0.532,138.034,audio_features,7d94IqWX2UmSKMGUYSGFJG,spotify:track:7d94IqWX2UmSKMGUYSGFJG,https://api.spotify.com/v1/tracks/7d94IqWX2UmSKMGUYSGFJG,https://api.spotify.com/v1/audio-analysis/7d94IqWX2UmSKMGUYSGFJG,186749,4
Boomin,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,audio_features,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,172800,4
Get Right Witcha,0.95,0.743,10,-5.861,0,0.238,0.0646,1.19e-05,0.103,0.62,136.98,audio_features,76Y0gxtTxN0FyDCYh5qYQj,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,https://api.spotify.com/v1/tracks/76Y0gxtTxN0FyDCYh5qYQj,https://api.spotify.com/v1/audio-analysis/76Y0gxtTxN0FyDCYh5qYQj,257546,4
Drippin',0.168,0.893,0,-28.637,0,0.0617,0.887,0.934,0.463,0.000911,121.437,audio_features,0Of6J0VrkGeNm8YRpTYby9,spotify:track:0Of6J0VrkGeNm8YRpTYby9,https://api.spotify.com/v1/tracks/0Of6J0VrkGeNm8YRpTYby9,https://api.spotify.com/v1/audio-analysis/0Of6J0VrkGeNm8YRpTYby9,159388,4
on time,0.687,0.61,2,-6.347,1,0.0298,0.078,0,0.112,0.186,141.999,audio_features,28bftWOP2HhRSOmYxIbeWR,spotify:track:28bftWOP2HhRSOmYxIbeWR,https://api.spotify.com/v1/tracks/28bftWOP2HhRSOmYxIbeWR,https://api.spotify.com/v1/audio-analysis/28bftWOP2HhRSOmYxIbeWR,200077,4
