endTime,artistName,trackName,msPlayed
2021-11-25 16:46,Trippie Redd,Death (feat. DaBaby),746
2021-11-25 16:46,Gunna,NASTY GIRL / ON CAMERA,5632
2021-11-25 16:46,Future,Astronauts,853
2021-11-25 16:50,Juice WRLD,Lucid Dreams (feat. Lil Uzi Vert) - Remix,960
2021-11-25 16:50,Quavo,LOSE IT (feat. Lil Baby),1024
2021-11-25 16:50,Juice WRLD,Empty,11285
2021-11-25 16:50,G Herbo,PTSD,1173
2021-11-25 16:50,Juice WRLD,Rider,192093
2021-11-25 16:50,Drake,Way 2 Sexy (with Future & Young Thug),383
2021-11-25 16:55,Quavo,LOSE IT (feat. Lil Baby),237654
2021-11-25 16:57,Drake,Way 2 Sexy (with Future & Young Thug),145508
2021-11-25 17:01,Drake,Way 2 Sexy (with Future & Young Thug),112104
2021-11-25 17:02,Future,Astronauts,3616
2021-11-25 17:02,Ninow Cash,High With Friends,1216
2021-11-25 17:02,2 Chainz,Good Drank,3341
2021-11-25 17:05,MadeinTYO,Uber Everywhere (feat. Travis Scott),181107
2021-11-25 17:07,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-11-25 17:09,Future,Shorty,121000
2021-11-25 17:12,Lil Uzi Vert,Seven Million (feat. Future),182491
2021-11-25 17:16,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),190534
2021-11-25 17:19,NAV,Wanted You (feat. Lil Uzi Vert),228080
2021-11-25 17:22,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),161052
2021-11-25 17:25,Juice WRLD,Robbery,27370
2021-11-25 17:25,Trippie Redd,Death (feat. DaBaby),172195
2021-11-25 17:26,Kodak Black,Gnarly (feat. Lil Pump),3210
2021-11-25 17:26,MrLoonax,Girlfriend,1013
2021-11-25 17:29,Trippie Redd,Topanga,215364
2021-11-25 17:33,Future,Ridin Strikers,225347
2021-11-25 17:37,Migos,Modern Day,241790
2021-11-25 17:40,Jeezy,Back (feat. Yo Gotti),188559
2021-11-25 17:47,DJ Ferallo,Comportement,33230
2021-11-25 17:51,Lil Baby,Ready (feat. Gunna),213287
2021-11-26 02:55,Drake,Way 2 Sexy (with Future & Young Thug),12711
2021-11-26 17:25,21 Savage,Said N Done,207765
2021-11-26 17:28,21 Savage,Said N Done,231831
2021-11-26 17:29,Ninow Cash,on time,16824
2021-11-26 17:31,Baby Keem,family ties (with Kendrick Lamar),167296
2021-11-26 17:35,Juice WRLD,Life's A Mess II (with Clever & Post Malone),55760
2021-11-26 17:35,Migos,"Is You Ready - From ""Mile 22""",184276
2021-11-26 17:39,Meek Mill,Glow Up,210346
2021-11-26 17:42,Tee Grizzley,Light (feat. Lil Yachty),746
2021-11-26 17:42,Quality Control,Bosses Don't Speak,196030
2021-11-26 17:45,Tee Grizzley,No Effort,193019
2021-11-26 17:47,DaBaby,VIBEZ,125545
2021-11-26 17:51,Tee Grizzley,Beef (feat. Meek Mill),232421
2021-11-26 17:52,Young Thug,Best Friend,1109
2021-11-26 17:52,Drake,Worst Behavior,60458
2021-11-26 17:52,Gucci Mane,Met Gala (feat. Offset),767
2021-11-26 17:52,21 Savage,Rap Saved Me (feat. Quavo),1237
2021-11-26 17:52,Lil Uzi Vert,Canadian Goose,831
2021-11-26 17:52,Meek Mill,Lord Knows (feat. Tory Lanez),1664
2021-11-26 17:53,Migos,"Is You Ready - From ""Mile 22""",17962
2021-11-26 17:58,Quality Control,Too Hotty,295997
2021-11-26 18:00,Lil Baby,Woah,183010
2021-11-26 18:04,2 Chainz,El Chapo Jr,188066
2021-11-26 18:07,Tee Grizzley,First Day Out (feat. Meek Mill) - Remix,1151
2021-11-26 18:07,NLE Choppa,CAPO,725
2021-11-26 18:07,Future,Crushed Up,874
2021-11-26 18:07,Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",938
2021-11-26 18:07,Quality Control,Ice Tray,2901
2021-11-26 18:07,Meek Mill,Lord Knows (feat. Tory Lanez),1023
2021-11-26 18:07,Meek Mill,Lord Knows (feat. Tory Lanez),768
2021-11-26 18:07,Meek Mill,Millidelphia (feat. Swizz Beatz),205421
2021-11-26 18:07,Lil Baby,Anyway (feat. 2 Chainz & Gucci Mane),18346
2021-11-26 18:11,Quality Control,Bosses Don't Speak,10759
2021-11-26 18:11,Lil Uzi Vert,444+222,789
2021-11-26 18:11,Tee Grizzley,Beef (feat. Meek Mill),1642
2021-11-26 18:11,NLE Choppa,CAPO,192200
2021-11-26 18:13,Tee Grizzley,Beef (feat. Meek Mill),725
2021-11-26 18:13,Lil Uzi Vert,444+222,108608
2021-11-26 18:17,A$AP Ferg,"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)",251194
2021-11-26 18:18,Young Thug,Best Friend,63978
2021-11-26 18:18,Gucci Mane,Richer Than Errybody (feat. YoungBoy Never Broke Again & DaBaby),960
2021-11-26 18:18,Tee Grizzley,Pray For The Drip (feat. Offset),1045
2021-11-26 18:18,Meek Mill,Stuck in My Ways,0
2021-11-26 18:18,Lil Uzi Vert,Futsal Shuffle 2020,960
2021-11-26 18:18,Quality Control,Bless Em (Takeoff feat. Travis Scott),1002
2021-11-26 18:18,Meek Mill,Outro (feat. Lil Snupe & French Montana),1002
2021-11-26 18:18,Roddy Ricch,Peta (feat. Meek Mill),853
2021-11-26 18:18,Juice WRLD,Armed And Dangerous,810
2021-11-26 18:18,Lil Uzi Vert,Pretty Mami,895
2021-11-26 18:18,Tee Grizzley,Light (feat. Lil Yachty),789
2021-11-26 18:18,NLE Choppa,Camelot,981
2021-11-26 18:18,Lil Uzi Vert,Canadian Goose,895
2021-11-26 18:18,A$AP Rocky,Cocky (feat. London On Da Track),1002
2021-11-26 18:18,Drake,Worst Behavior,917
2021-11-26 18:21,NLE Choppa,BLOCC IS HOT,188233
2021-11-26 18:24,Future,100 Shooters (feat. Meek Mill),209120
2021-11-26 18:30,NF,Grindin',277293
2021-11-26 18:34,Gucci Mane,I Get the Bag (feat. Migos),233087
2021-11-26 18:38,Future,March Madness,244511
2021-11-26 18:41,A$AP Ferg,Nasty (Who Dat) (feat. Migos),186970
2021-11-26 18:45,Desiigner,Outlet,268813
2021-11-26 18:50,Big Sean,Go Legend (& Metro Boomin),268946
2021-11-26 18:53,Baskem,Gave 'em Hope,210677
2021-11-26 18:58,Meek Mill,Litty (feat. Tory Lanez),280615
2021-11-26 19:02,Big Sean,Sacrifices,104174
2021-11-26 19:04,Sheff G,On Go (feat. Polo G),141802
2021-11-26 19:05,toga,feel this,60416
2021-11-26 19:08,Hotboii,Nobody Special (with Future),169499
2021-11-26 19:11,NAV,Turks (with Gunna & ft. Travis Scott),161319
2021-11-26 19:13,Lil Tecca,Shots,109373
2021-11-26 20:05,Moneybagg Yo,Said Sum,47684
2021-11-26 20:07,Remble,Touchable,122647
2021-11-26 20:07,Sean Paul,Body,12417
2021-11-26 20:10,Migos,Jane,202003
2021-11-26 20:14,Tyla Yaweh,All the Smoke (feat. Gunna & Wiz Khalifa),211237
2021-11-26 20:17,Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),174729
2021-11-26 20:20,Post Malone,Goodbyes (feat. Young Thug),11744
2021-11-26 20:20,PULSE,Cold Blood,199459
2021-11-26 20:23,Quavo,BIGGEST ALLEY OOP,180960
2021-11-26 20:24,Calvin Harris,Rollin (feat. Future & Khalid),26228
2021-11-26 20:24,Future,All Bad (feat. Lil Uzi Vert),3065
2021-11-26 20:24,Travis Scott,STARGAZING,10472
2021-11-26 20:28,Migos,Beast,260224
2021-11-26 20:36,Juice WRLD,Lucid Dreams (feat. Lil Uzi Vert) - Remix,223639
2021-11-26 20:39,Lil Uzi Vert,Myron,1625
2021-11-26 20:39,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),4590
2021-11-26 20:39,Strick,Play Stupid,202226
2021-11-26 20:44,Lil Uzi Vert,Prices,233333
2021-11-26 21:13,Rich The Kid,Too Blessed,3413
2021-11-26 21:13,Drake,Childs Play,960
2021-11-26 21:13,A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),31160
2021-11-26 22:27,Future,Married To The Game,130037
2021-11-26 22:28,Kodak Black,Rip Stick (feat. Pooh Shiesty & Sykobob),71002
2021-11-26 23:23,Pop Smoke,Genius (feat. Lil Tjay & Swae Lee),3882
2021-11-26 23:23,Kodak Black,Rip Stick (feat. Pooh Shiesty & Sykobob),746
2021-11-26 23:24,Ninow Cash,on time,75498
2021-11-27 01:10,Yung Gravy,Skiing in Japan Freestyle,7424
2021-11-27 01:27,Young Dolph,Cheat Code,5589
2021-11-27 01:28,Juice WRLD,Already Dead,3882
2021-11-27 01:31,Juice WRLD,Already Dead,227136
2021-11-27 01:34,Meek Mill,Going Bad (feat. Drake),180522
2021-11-27 01:38,Stormzy,Vossi Bop,196266
2021-11-27 01:38,Pop Smoke,More Time,6821
2021-11-27 01:54,JACKBOYS,GATTI,181144
2021-11-27 01:57,deadrat,Soda Pop Juice,187416
2021-11-27 02:00,Squish,Another One,182334
2021-11-27 02:02,Travis Scott,CAROUSEL,142723
2021-11-27 02:04,Strick,Play Stupid,98011
2021-11-27 05:55,Strick,Play Stupid,93888
2021-11-27 05:58,Lil Baby,Emotionally Scarred,197529
2021-11-27 05:59,Calboy,Envy Me,56566
2021-11-27 15:43,PULSE,Cold Blood,533
2021-11-27 15:45,Strick,Play Stupid,169672
2021-11-27 15:47,21 Savage,Said N Done,231831
2021-11-27 15:50,Future,Off Dat,12224
2021-11-27 15:50,Kodak Black,Take One,5717
2021-11-27 15:50,Lil Baby,Emotionally Scarred,85
2021-11-27 15:50,Internet Money,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",173627
2021-11-27 15:54,Quavo,HOW BOUT THAT?,160644
2021-11-27 16:13,21 Savage,Many Men,42571
2021-11-27 16:16,21 Savage,No Opp Left Behind,194214
2021-11-27 16:17,Lil Uzi Vert,Yessirskiii,5824
2021-11-27 16:17,PULSE,Cold Blood,1194
2021-11-27 16:17,Joyner Lucas,Ramen & OJ,35987
2021-11-27 16:17,21 Savage,Said N Done,1215
2021-11-27 16:17,21 Savage,Rich Nigga Shit (feat. Young Thug),1600
2021-11-27 16:17,Remble,Dirty Dan,1130
2021-11-27 16:17,DaBoii,It Don't Matter (feat. Remble),554
2021-11-27 16:19,Remble,No Competition,115733
2021-11-27 16:20,Quavo,SHINE,960
2021-11-27 16:20,Kloreybong,All Night Long,1237
2021-11-27 16:20,Gucci Mane,Both Eyes Closed (feat. 2 Chainz and Young Dolph),1856
2021-11-27 16:20,Remble,Here We Go Again,66853
2021-11-27 16:20,Xelatto,Shoot For Love,810
2021-11-27 16:20,Lil Durk,Finesse Out The Gang Way (feat. Lil Baby),1023
2021-11-27 16:20,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),1130
2021-11-27 16:20,Trippie Redd,Death (feat. DaBaby),1023
2021-11-27 16:20,Lil Tecca,REPEAT IT (with Gunna),1578
2021-11-27 16:20,Pop Smoke,Enjoy Yourself (feat. Burna Boy) - Remix,1344
2021-11-27 16:20,Remble,Dirty Dan,5162
2021-11-27 16:20,Logic,Ballin,1023
2021-11-27 16:20,Lil Mosey,Noticed,853
2021-11-27 16:20,Remble,Touchable,1023
2021-11-27 16:25,Squish,Tonight,0
2021-11-27 16:25,Lil Uzi Vert,Celebration Station,36037
2021-11-27 16:25,Future,Rent Money,261235
2021-11-27 16:25,Nicki Minaj,Seeing Green (with Drake & Lil Wayne),3041
2021-11-27 16:27,Lil Uzi Vert,Celebration Station,234
2021-11-27 16:28,Lil Uzi Vert,Celebration Station,59073
2021-11-27 16:31,Gunna,TOP FLOOR (feat. Travis Scott),169906
2021-11-27 16:34,iann dior,molly,175568
2021-11-27 16:39,Nicki Minaj,Seeing Green (with Drake & Lil Wayne),339506
2021-11-27 16:43,Juice WRLD,ON GOD (feat. Young Thug),250270
2021-11-27 16:46,Young Thug,Digits,176386
2021-11-27 16:49,Kloreybong,All Night Long,159951
2021-11-27 16:52,21 Savage,Glock In My Lap,193591
2021-11-27 16:56,Tyga,Sip A Lil (feat. Gucci Mane),278601
2021-11-27 17:00,Future,Low Life (feat. The Weeknd),9646
2021-11-27 17:00,Drake,Fair Trade (with Travis Scott),7168
2021-11-27 17:00,DJ Khaled,POPSTAR (feat. Drake),200221
2021-11-27 17:03,Gucci Mane,Met Gala (feat. Offset),209142
2021-11-27 17:07,Lil Uzi Vert,Canadian Goose,218200
2021-11-27 17:09,Tee Grizzley,From The D To The A (feat. Lil Yachty),158684
2021-11-27 17:14,Big Sean,Go Legend (& Metro Boomin),268946
2021-11-27 17:19,Quality Control,Too Hotty,295997
2021-11-27 17:19,Tee Grizzley,2 Vaults (feat. Lil Yachty),1322
2021-11-27 17:19,Young Thug,Best Friend,6656
2021-11-27 17:22,Baskem,Pray for 'em,217861
2021-11-27 17:26,A$AP Rocky,Cocky (feat. London On Da Track),232413
2021-11-27 17:30,Gucci Mane,Richer Than Errybody (feat. YoungBoy Never Broke Again & DaBaby),237288
2021-11-27 17:35,Big Sean,Sacrifices,287320
2021-11-27 17:38,Meek Mill,Wins & Losses,189056
2021-11-27 17:42,Tee Grizzley,Beef (feat. Meek Mill),232421
2021-11-27 17:42,Lil Baby,Woah,10902
2021-11-27 17:45,NLE Choppa,BLOCC IS HOT,188233
2021-11-27 17:48,A$AP Ferg,"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)",18827
2021-11-27 18:30,Migos,Picasso (feat. Future),511
2021-11-27 18:30,Future,March Madness,75204
2021-11-27 18:33,PULSE,Cold Blood,199459
2021-11-27 18:34,NAV,Don't Need Friends (feat. Lil Baby),12910
2021-11-27 18:34,Internet Money,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",13383
2021-11-27 18:34,Lil Baby,Hats Off (feat. Travis Scott),1950
2021-11-27 18:34,iann dior,Paradise,1764
2021-11-27 21:48,Future,WRLD On Drugs,136556
2021-11-27 21:49,ILLENIUM,Paper Thin - Headhunterz Remix,4202
2021-11-27 21:49,The Plot In You,FEEL NOTHING,5248
2021-11-27 21:49,Moneybagg Yo,Me Vs Me,11456
2021-11-27 22:05,21 Savage,a lot,6425
2021-11-27 22:05,Moneybagg Yo,Me Vs Me,183318
2021-11-27 22:05,Lil Uzi Vert,Sauce It Up,1671
2021-11-27 22:05,JAY-Z,No Church In The Wild,1857
2021-11-27 22:05,Bobby Shmurda,Bobby Bitch,6455
2021-11-27 22:05,Trippie Redd,Topanga,650
2021-11-27 22:08,Lil Baby,Life Goes On,155248
2021-11-27 22:17,Tee Grizzley,2 Vaults (feat. Lil Yachty),1369
2021-11-27 22:18,Meek Mill,Stuck in My Ways,14470
2021-11-27 22:21,Spacings,27 Club - Extended Version,171107
2021-11-27 22:24,B.o.B,4 Lit,203833
2021-11-27 22:27,Pop Smoke,Bout A Million (feat. 42 Dugg & 21 Savage),203586
2021-11-27 22:30,MrLoonax,Karate Kid,183076
2021-11-27 22:35,Migos,New Money,293450
2021-11-27 22:37,Future,Married To The Game,130037
2021-11-27 22:41,Rich The Kid,Too Blessed,200000
2021-11-27 22:47,Bobby Shmurda,No Time For Sleep (Freestyle),375652
2021-11-27 22:50,Gucci Mane,Tootsies (feat. Lil Baby),189081
2021-11-27 23:23,Juice WRLD,Empty,248431
2021-11-27 23:26,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-11-27 23:29,Lil Uzi Vert,That Way,212354
2021-11-28 00:05,Lil Baby,Hats Off (feat. Travis Scott),257428
2021-11-28 00:08,The Kid LAROI,WRONG (feat. Lil Mosey),183567
2021-11-28 00:11,Kloreybong,All Night Long,159951
2021-11-28 00:15,Drake,Way 2 Sexy (with Future & Young Thug),257604
2021-11-28 00:19,A$AP Ferg,"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)",251194
2021-11-28 00:23,Tyla Yaweh,All the Smoke (feat. Gunna & Wiz Khalifa),211237
2021-11-28 00:25,Lil Baby,On Me,135959
2021-11-28 00:29,Tee Grizzley,Payroll (feat. Payroll Giovanni),218400
2021-11-28 00:33,Rae Sremmurd,Guatemala - From Swaecation,256341
2021-11-28 00:35,Calboy,Envy Me,120133
2021-11-28 00:39,Migos,Beast,260224
2021-11-28 00:42,Lil Uzi Vert,Dark Queen,173419
2021-11-28 00:45,SAINt JHN,N***a Sh*t (Swoosh),187034
2021-11-28 00:48,SAINt JHN,Trap (feat. Lil Baby),184699
2021-11-28 00:52,Pop Smoke,Make It Rain,204000
2021-11-28 00:55,Lil Uzi Vert,Baby Pluto,210261
2021-11-28 00:59,Quavo,BUBBLE GUM,196496
2021-11-28 01:01,Mustard,Dangerous World (feat. Travis Scott & YG),165123
2021-11-28 01:05,Future,Ain't Livin Right (feat. Gunna),230533
2021-11-28 01:09,DJ Khaled,WE GOING CRAZY (feat. H.E.R. & Migos),196037
2021-11-28 01:12,Xelatto,Shoot For Love,237668
2021-11-28 01:17,DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),236524
2021-11-28 01:22,Tyga,Sip A Lil (feat. Gucci Mane),278601
2021-11-28 01:26,Pop Smoke,Back Door (feat. Quavo & Kodak Black),243000
2021-11-28 01:30,Marky Hudson,Floor it,218148
2021-11-28 01:33,Vibotine,Something to Prove,182706
2021-11-28 01:37,Lil Uzi Vert,P2,234626
2021-11-28 01:39,Young Thug,Millions,157520
2021-11-28 01:43,Future,Solitaires (feat. Travis Scott),205666
2021-11-28 01:46,MrLoonax,Rotate,177374
2021-11-28 01:48,Lil Baby,Social Distancing,137826
2021-11-28 01:50,Lil Tjay,F.N,123003
2021-11-28 02:49,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),152454
2021-11-28 02:50,Cherub,Doses & Mimosas,14473
2021-11-28 02:55,Squish,Tonight,334262
2021-11-28 02:58,Young Thug,What's the Move (feat. Lil Uzi Vert),199385
2021-11-28 03:04,Moneybagg Yo,Me Vs Me,110805
2021-11-28 03:40,Moneybagg Yo,Me Vs Me,2368
2021-11-28 03:40,Moneybagg Yo,Me Vs Me,277
2021-11-28 03:40,21 Savage,Said N Done,3242
2021-11-28 03:41,Moneybagg Yo,Me Vs Me,8853
2021-11-28 03:41,Moneybagg Yo,Me Vs Me,746
2021-11-28 03:41,21 Savage,Said N Done,63
2021-11-28 03:41,21 Savage,Said N Done,35669
2021-11-28 03:42,21 Savage,Said N Done,78634
2021-11-28 03:42,21 Savage,Said N Done,106
2021-11-28 03:43,21 Savage,Said N Done,7402
2021-11-28 03:43,21 Savage,Said N Done,2645
2021-11-28 03:43,21 Savage,Said N Done,3477
2021-11-28 03:44,Lil Baby,Emotionally Scarred,5230
2021-11-28 03:44,21 Savage,Said N Done,102519
2021-11-28 03:48,Lil Baby,Emotionally Scarred,196481
2021-11-28 03:48,CMDWN,The Way She Move (feat. FIJI & Lil Yachty),6521
2021-11-28 03:51,CMDWN,The Way She Move (feat. FIJI & Lil Yachty),214114
2021-11-28 03:51,Curren$y,The Count (feat. Wiz Khalifa),6807
2021-11-28 03:55,BURNS,Energy (with A$AP Rocky & Sabrina Claudio) (feat. Sabrina Claudio) - Sonny Fodera Remix,6672
2021-11-28 03:55,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),65158
2021-11-28 03:55,Curren$y,The Count (feat. Wiz Khalifa),193002
2021-11-28 03:58,BURNS,Energy (with A$AP Rocky & Sabrina Claudio) (feat. Sabrina Claudio) - Sonny Fodera Remix,180991
2021-11-28 15:13,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),1728
2021-11-28 15:16,21 Savage,RIP Luv,214192
2021-11-28 16:09,21 Savage,Rich Nigga Shit (feat. Young Thug),4223
2021-11-28 16:09,21 Savage,No Opp Left Behind,682
2021-11-28 16:41,21 Savage,No Opp Left Behind,303728
2021-11-28 16:44,21 Savage,Rich Nigga Shit (feat. Young Thug),190331
2021-11-28 16:47,Joyner Lucas,Ramen & OJ,160488
2021-11-28 17:16,Spacings,27 Club - Extended Version,171107
2021-11-28 17:17,Young Dolph,Cheat Code,746
2021-11-28 17:17,lotus <3,Adore U,26348
2021-11-28 17:20,MrLoonax,Karate Kid,183076
2021-11-28 17:21,A Boogie Wit da Hoodie,Thug Love,85035
2021-11-28 17:21,Pop Smoke,Invincible,1237
2021-11-28 17:25,Migos,Picasso (feat. Future),212520
2021-11-28 17:28,Juice WRLD,734,196146
2021-11-28 17:30,Calboy,Envy Me,120133
2021-11-28 17:33,Lil Uzi Vert,Wassup (feat. Future),193313
2021-11-28 18:39,Gucci Mane,Tootsies (feat. Lil Baby),182519
2021-11-28 18:43,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",224042
2021-11-28 18:47,Lil Uzi Vert,Ps & Qs,221538
2021-11-28 18:50,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),190534
2021-11-28 18:54,MrLoonax,Do the most,231918
2021-11-28 18:54,Jeezy,Back (feat. Yo Gotti),4771
2021-11-28 18:56,Drake,Knife Talk (with 21 Savage ft. Project Pat),134304
2021-11-28 18:58,Saybye,Lost 2 Many,143313
2021-11-28 19:01,MadeinTYO,Uber Everywhere (feat. Travis Scott),181107
2021-11-28 19:01,Kodak Black,Rip Stick (feat. Pooh Shiesty & Sykobob),4974
2021-11-28 19:01,Kodak Black,Take One,1439
2021-11-28 19:03,A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),80898
2021-11-28 19:04,Sleepy Hallow,2055,102585
2021-11-28 19:08,Juice WRLD,Hide (feat. Seezyn),5387
2021-11-28 19:08,Future,Stripes Like Burberry,204521
2021-11-28 19:11,Future,Oxy (feat. Lil Wayne),180080
2021-11-28 19:11,Juice WRLD,Robbery,13130
2021-11-28 19:14,Trippie Redd,1400 / 999 Freestyle,175954
2021-11-28 19:17,Juice WRLD,Rider,192092
2021-11-28 19:20,Juice WRLD,Scared Of Love,170538
2021-11-28 19:20,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),10838
2021-11-28 19:20,Future,7 Am Freestyle,3274
2021-11-28 19:23,Juice WRLD,Long Gone,187006
2021-11-28 19:26,Juice WRLD,Stay High,168684
2021-11-28 19:30,Juice WRLD,Wasted (feat. Lil Uzi Vert),258475
2021-11-28 19:33,Juice WRLD,Wishing Well,5433
2021-11-28 19:33,Lil Yachty,Yacht Club (feat. Juice WRLD),7772
2021-11-28 19:33,Future,Astronauts,169920
2021-11-28 19:35,Juice WRLD,Hurt Me,122285
2021-11-28 19:35,Rvssian,No Me Ame,9485
2021-11-28 19:37,Juice WRLD,ON GOD (feat. Young Thug),139784
2021-11-28 19:38,Juice WRLD,Smile (with The Weeknd),2391
2021-11-28 19:38,Juice WRLD,Righteous,6269
2021-11-28 19:38,Juice WRLD,Real Shit (with benny blanco),2414
2021-11-28 19:38,Juice WRLD,She’s The One,2066
2021-11-28 19:40,Juice WRLD,Rich And Blind,8223
2021-11-28 19:40,Juice WRLD,Bad Boy (with Young Thug),157355
2021-11-28 19:45,Future,Jet Lag (feat. Young Scooter),271066
2021-11-28 19:48,Kodak Black,MoshPit (feat. Juice WRLD),164038
2021-11-28 19:48,Juice WRLD,10 Feet,7532
2021-11-28 19:51,Juice WRLD,Conversations,181661
2021-11-28 19:53,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),160211
2021-11-28 19:57,Future,Ain't Livin Right (feat. Gunna),230533
2021-11-28 20:00,Juice WRLD,Won’t Let Go,200136
2021-11-28 20:03,Juice WRLD,End Of The Road,162981
2021-11-28 20:03,Juice WRLD,Man Of The Year,7008
2021-11-28 20:06,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),214592
2021-11-28 20:07,Future,Realer N Realer,9129
2021-11-28 20:07,Future,No Issue,2763
2021-11-28 20:07,Future,Red Bentley (feat. Young Thug),2739
2021-11-28 20:07,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),7825
2021-11-28 20:09,Juice WRLD,Make Believe,142025
2021-11-28 20:09,Juice WRLD,Up Up And Away,3900
2021-11-28 20:09,Juice WRLD,Legends,4164
2021-11-28 20:09,Juice WRLD,Lucid Dreams,6548
2021-11-28 20:13,Juice WRLD,Life's A Mess (feat. Halsey),5187
2021-11-28 20:13,Juice WRLD,Betrayal - Skit,3274
2021-11-28 20:13,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),1416
2021-11-28 20:13,Juice WRLD,Flaws And Sins,218348
2021-11-28 20:16,Juice WRLD,Blood On My Jeans,154767
2021-11-28 20:19,Ellie Goulding,Hate Me (with Juice WRLD),178180
2021-11-28 20:22,Trippie Redd,Death (feat. DaBaby),9961
2021-11-28 20:22,Lil Uzi Vert,Venetia,1764
2021-11-28 20:22,Ayo & Teo,Like Us,1718
2021-11-28 20:22,Lil Uzi Vert,Dark Queen,5456
2021-11-28 20:22,Moneybagg Yo,Me Vs Me,183318
2021-11-28 20:22,Gucci Mane,Both Eyes Closed (feat. 2 Chainz and Young Dolph),1973
2021-11-28 20:24,MrLoonax,Here We Go Again,104698
2021-11-28 20:28,Future,I Don’t Wanna Break Up,243936
2021-11-28 20:30,Future,Jet Lag (feat. Young Scooter),2159
2021-11-28 20:30,Future,Hard Work Pays Off,3693
2021-11-28 20:30,Lil Mosey,Noticed,1950
2021-11-28 20:30,Migos,White Sand,2461
2021-11-28 20:30,Juice WRLD,All Girls Are The Same,165819
2021-11-28 20:35,Lil Baby,Life Goes On,247054
2021-11-28 20:35,Offset,Made Men,2507
2021-11-28 20:35,Gunna,Sold Out Dates (feat. Lil Baby),3320
2021-11-28 20:35,Tory Lanez,Broke In A Minute,1741
2021-11-28 20:35,Tee Grizzley,First Day Out (feat. Meek Mill) - Remix,5111
2021-11-28 20:35,21 Savage,Spiral,2925
2021-11-28 20:38,Future,Plastic,193858
2021-11-28 20:41,Pop Smoke,West Coast Shit (feat. Tyga & Quavo),1996
2021-11-28 20:41,Lil Uzi Vert,Pretty Mami,1625
2021-11-28 20:41,Drake,Fair Trade (with Travis Scott),176009
2021-11-28 20:41,21 Savage,Brand New Draco,1904
2021-11-28 20:41,Juice WRLD,Empty,2043
2021-11-28 20:41,Post Malone,Goodbyes (feat. Young Thug),4527
2021-11-28 20:41,Offset,Lick,1996
2021-11-28 20:41,Lil Baby,Hats Off (feat. Travis Scott),3157
2021-11-28 20:44,Polo G,21,163797
2021-11-28 20:44,Young Thug,What's the Move (feat. Lil Uzi Vert),34103
2021-11-28 21:50,21 Savage,Said N Done,126061
2021-11-28 21:51,m8,Plug Walk Freestyle - Juice WRLD,19418
2021-11-28 21:51,m8,Plug Walk Freestyle - Juice WRLD,176981
2021-11-28 21:57,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),226742
2021-11-28 22:00,Joyner Lucas,Ramen & OJ,218447
2021-11-28 22:04,Lil Uzi Vert,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",217561
2021-11-28 22:07,JACKBOYS,OUT WEST (feat. Young Thug),157712
2021-11-28 22:10,Offset,Wild Wild West (feat. Gunna),236300
2021-11-28 22:14,Future,Over Your Head,186842
2021-11-28 22:15,Remble,Touchable,58107
2021-11-28 22:18,Lil Uzi Vert,Futsal Shuffle 2020,198912
2021-11-28 22:21,Migos,Jane,202003
2021-11-28 22:28,SAINt JHN,N***a Sh*t (Swoosh),187034
2021-11-29 00:02,iann dior,molly,38638
2021-11-29 00:05,A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),205702
2021-11-29 00:15,Nicki Minaj,Seeing Green (with Drake & Lil Wayne),23403
2021-11-29 00:27,Moneybagg Yo,Me Vs Me,1280
2021-11-29 00:31,Skrillex,Too Bizarre (with Swae Lee & Siiickbrain),2090
2021-11-29 00:31,Cherub,Doses & Mimosas,1045
